MPI_Processes,Memory_MB,Backend_Processes,Trial_Iteration,Checkpoint_min,Init_min,Memory Reg_min,Total_Execution_Sec_min,lib_Checkpoint Total_min,lib_Mem DeReg Wait_min,lib_Memory Copy_min,lib_Wait for checkpoint_min,Checkpoint_mean,Init_mean,Memory Reg_mean,Total_Execution_Sec_mean,lib_Checkpoint Total_mean,lib_Mem DeReg Wait_mean,lib_Memory Copy_mean,lib_Wait for checkpoint_mean,Checkpoint_median,Init_median,Memory Reg_median,Total_Execution_Sec_median,lib_Checkpoint Total_median,lib_Mem DeReg Wait_median,lib_Memory Copy_median,lib_Wait for checkpoint_median,Checkpoint_max,Init_max,Memory Reg_max,Total_Execution_Sec_max,lib_Checkpoint Total_max,lib_Mem DeReg Wait_max,lib_Memory Copy_max,lib_Wait for checkpoint_max
128,64,16,4,49.269514,2177.955596,34.537659,56.36648,49.153626,1.057755,47.175274,1.07058,58.316634541666666,5958.801704820313,99.419748953125,56.36648,58.259141330729165,372.74880429947916,55.07119304699739,2.852628353403141,57.255163499999995,6263.6000375,99.548692,56.36648,57.228443,1.0761095,55.515862,1.142495,70.031232,7239.546293,173.975985,56.36648,69.958475,2032.906209,59.100694,13.178956
128,64,16,5,48.787739,1921.390819,30.242556,56.083789,48.684163,1.056703,46.560217,1.07585,58.573883408854165,5547.119224492188,94.3623948515625,56.083789,58.4882282670157,383.2555490885416,55.02405910209424,3.1155371342105265,57.279846,5947.5622515,95.3287445,56.083789,57.245772,1.072408,55.453857,1.1438169999999999,70.691331,7086.642434,190.638863,56.083789,70.644773,2075.91537,58.610696,13.590383
128,64,16,6,50.210711,2159.117665,28.714717,55.252732,50.153894,1.056773,45.336909,1.072443,58.41515185416667,6310.1778960625,100.7813949453125,55.252732,58.335501454308094,377.16004962760417,55.07215189655172,2.96338080104712,57.2824445,6612.5915675,98.18291049999999,55.252732,57.217266,1.0730845,55.515277,1.134385,69.837719,7702.928949,180.97857,55.252732,69.743241,2034.589625,60.239997,13.616382
128,64,16,7,51.294572,1932.528666,28.905767,54.569906,51.202107,1.057084,49.46412,1.081711,58.15254763281251,6303.484713671875,106.3919689140625,54.569906,58.07754943864229,377.46317378124996,55.253035900523564,2.5366007926509186,57.284432499999994,6554.8669334999995,104.537774,54.569906,57.216645,1.073004,55.6520435,1.131434,70.730058,7664.441446,234.615427,54.569906,70.692146,2074.468591,60.358326,12.352006
128,64,16,8,51.745946,1871.970816,32.379239,56.618589,51.644495,1.056984,49.291096,1.07087,58.410924322916664,6255.09264325,92.9085322109375,56.618589,58.35246203133159,369.5970218828125,55.07370979895562,2.9604474386422974,57.218954,6479.8087205,89.7410625,56.618589,57.146512,1.069973,55.48022,1.138357,69.486035,7606.521311,235.73946,56.618589,69.39842,2029.33335,58.828906,13.261572
128,64,16,9,51.441772,2221.234601,28.227739,59.464283,51.380818,1.056813,49.323298,1.077011,58.675475802083334,5844.42812684375,76.9185921875,59.464283,58.62784207049608,333.80056655468746,54.9686700156658,3.36072037075718,57.3420715,6108.421494,78.79878500000001,59.464283,57.305111,1.074602,55.551103,1.140741,70.499366,7230.796631,125.6576,59.464283,70.419155,1903.354714,60.435856,14.397505
128,128,16,0,102.147801,1992.836387,40.872716,110.749802,102.059575,1.056791,100.3322,1.075437,112.38992452083333,5667.905813867187,101.911701109375,110.749802,112.33067011458333,796.4480887942708,109.49304033942559,2.4316101947368423,111.88538249999999,6093.652032,97.6058375,110.749802,111.8311655,1.0735329999999998,110.031289,1.145349,127.490872,7235.38939,241.709461,110.749802,127.410851,4387.360519,118.143446,13.349678
128,128,16,1,99.213854,2163.23861,44.194895,107.992272,99.142148,1.057062,97.421716,1.058985,112.85281253645833,5661.258713945313,88.910713203125,107.992272,112.79979096614584,788.6351098567708,109.48921167724869,2.9713854526315786,111.898775,5942.9355575,86.877836,107.992272,111.8531795,1.071905,110.1290545,1.1431645000000001,127.755183,7121.809047,145.917528,107.992272,127.672728,4343.351955,117.527278,13.370543
128,128,16,2,100.355679,1962.785461,41.54114,107.761843,100.237105,1.057344,98.074949,1.083704,112.58743057291667,5820.940501015625,91.3357819921875,107.761843,112.54668229503916,790.7420968333334,109.48814113874346,2.730796657068063,111.854243,6003.481836,93.52556,107.761843,111.830309,1.0731894999999998,109.888192,1.1415725,129.731148,7095.115964,160.945543,107.761843,129.654273,4343.786528,120.234296,13.320418
128,128,16,3,97.529125,2074.190254,41.914005,108.105213,97.437302,1.057177,95.636942,1.081743,112.6224665703125,6075.826097726563,105.61150790625,108.105213,112.57238884031415,791.9983946770834,109.40175498687664,2.8177404502617804,111.8197095,6354.9744845000005,106.6960175,108.105213,111.7692215,1.071809,109.967511,1.1505580000000002,129.50067,7494.491812,192.656952,108.105213,129.414216,4362.936543,117.513652,13.050126
128,128,16,4,102.358708,1655.855107,42.939409,107.978872,102.235256,1.020655,99.376744,1.083604,112.55156511979168,6545.4621816171875,97.52270459375,107.978872,112.48877733333333,787.8159221484375,109.39836590957447,2.8102791041666664,111.93554800000001,6632.056525,94.3280335,107.978872,111.906329,1.062595,109.8919435,1.1462970000000001,127.210183,7766.452412,233.873592,107.978872,127.164738,4359.943004,117.783673,13.26984
128,128,16,5,101.339231,2077.100028,44.74632,107.019349,101.253348,1.021116,99.527994,1.052215,112.47440518489583,5855.425763828125,93.8784043125,107.019349,112.43375680939948,763.4575615520833,109.30628433684211,2.74002525984252,111.6572135,6185.1055264999995,90.2424145,107.019349,111.628677,1.0789749999999998,109.702443,1.142675,130.502136,7240.495789,203.116056,107.019349,130.448103,4275.22796,117.949138,13.203002
128,128,16,6,100.21961,2050.925477,47.70562,107.91479,100.110014,1.056423,97.914152,1.074938,112.70131478125,5915.484421,92.705055390625,107.91479,112.6788642242744,770.5084823203125,109.40445160686016,2.867283735602094,111.8591785,6078.455577500001,96.15627549999999,107.91479,111.832639,1.0699225,110.084791,1.142765,127.012035,7290.398398,144.876349,107.91479,126.931503,4279.08156,118.40789,13.099297
128,128,16,7,100.461344,2072.577726,41.173394,106.3377,100.407413,1.057535,98.638707,1.066833,112.7430973984375,5755.474801945313,84.9233496171875,106.3377,112.63746822105263,767.5144370703125,109.49831563684211,2.8689896979166662,111.919615,6054.2207665,83.422583,106.3377,111.7919365,1.0690865,109.999618,1.1482109999999999,129.122867,7199.153838,137.330449,106.3377,129.041464,4268.803211,121.167058,13.647252
128,128,16,8,101.334522,2276.173603,43.396507,107.168574,101.256474,1.057214,99.380336,1.088242,112.65652899739582,6145.817912890625,93.4468980625,107.168574,112.61242803916448,804.900012546875,109.50527781102362,2.730963221932115,111.75886399999999,6464.853016,91.9663055,107.168574,111.74094,1.070995,110.064208,1.145561,127.00897,7532.485498,172.230078,107.168574,126.930913,4415.869024,117.040577,13.098287
128,128,16,9,102.252745,1916.988971,54.175623,108.228488,102.180669,1.056933,99.115677,1.075799,112.76340525520834,6172.534477046875,114.3210790234375,108.228488,112.73752125392669,755.7378290989583,109.4315360795756,2.9180763028720627,111.883876,6486.035773,110.91703150000001,108.228488,111.86139,1.0736455,110.095087,1.146683,129.688523,7634.981158,195.145524,108.228488,129.623881,4233.932013,118.631277,14.070299
128,256,16,0,193.866193,2424.383552,66.746969,213.24953,193.722753,1.05707,191.532468,1.079884,222.70326794531252,6247.531007367187,117.361139578125,213.24953,221.69749702343748,1629.7782287708333,217.53266214360312,3.5004658057742786,221.024901,6301.466806,114.13198750000001,213.24953,220.67863549999998,1.07272,218.223271,1.560849,247.77627,7564.022986,188.547698,213.24953,247.617991,9093.483805,236.9573,15.172351
128,256,16,1,192.54792,2102.231227,67.409804,210.775529,192.39959,1.057021,190.354118,1.089322,221.24829830208333,6202.559785148437,115.2841450859375,210.775529,221.20339081413613,1655.7266669192707,217.90909369866665,2.837442557894737,220.6879665,6440.699624,108.6629155,210.775529,220.6462085,1.0780755000000002,218.591543,1.1693875,250.629557,7573.237714,203.475488,210.775529,250.543225,8956.49307,237.530465,15.076967
128,256,16,2,197.621787,1934.21746,66.216742,210.247199,197.520896,1.057372,195.235783,1.062263,221.146013234375,6061.500999296875,99.4089159140625,210.247199,221.0799325416667,1686.8997194765625,217.7487030736842,2.9057085665796345,220.5518045,6365.953236,91.789959,210.247199,220.538359,1.0794535,218.40125849999998,1.170196,243.706833,7432.131017,192.036633,210.247199,243.649495,9192.878443,237.254259,14.49538
128,256,16,3,196.177378,1844.777939,68.219988,211.445966,196.02448,1.037285,193.486026,1.101556,221.30698454427082,5906.95564996875,109.478869734375,211.445966,221.2113654240838,1657.8416167031248,217.66491134126983,3.0994751282722515,220.620078,6227.5269695,105.2299295,211.445966,220.56413750000002,1.060418,218.506039,1.1628515,247.301642,7213.6338,191.72915,211.445966,247.258369,9081.524721,237.560366,15.270034
128,256,16,4,194.585682,1932.623366,69.186677,211.690341,194.419981,1.059948,192.274288,1.087179,221.3179477578125,5911.721846992187,104.0699001640625,211.690341,221.23822859791122,1671.8178392473958,217.96617634920634,2.9312396937172776,220.6206045,6253.324275,96.3785235,211.690341,220.522886,1.0900895,218.476674,1.163543,249.076804,7277.525397,177.998768,211.690341,248.973349,9107.427434,237.726232,15.006538
128,256,16,5,197.516783,2096.449833,67.88042,228.261518,197.41454,1.017557,194.815783,1.08853,221.33786850520835,5906.100327960938,101.8535957578125,228.261518,221.31107683507852,1656.2439946015627,217.64672904255318,3.137610406824147,220.6622335,6161.32516,97.141773,228.261518,220.6164255,1.0726909999999998,218.491445,1.159033,246.28534,7246.730378,186.90893,228.261518,246.177176,9188.068421,237.815336,15.627972
128,256,16,6,197.45136,1925.365848,67.06462,211.923101,197.320865,1.057172,195.247026,1.088922,221.35475019791667,5753.8895750625,113.4852306796875,211.923101,221.30125874803147,1713.7551033749999,218.08405994444445,2.9226693020833334,220.762248,6082.4495285,107.980998,211.923101,220.721857,1.073754,218.676702,1.1694689999999999,249.309838,7230.648264,206.803423,211.923101,249.183731,9315.07328,237.133171,13.252664
128,256,16,7,200.840078,1886.202214,69.491201,211.205866,200.700134,1.057052,198.582434,1.099933,221.01594765104167,5982.499996679688,110.3001454921875,211.205866,220.875650496063,1684.9944087057293,217.670203,2.8432039057591627,220.346003,6233.416718,105.62887549999999,211.205866,220.261033,1.0691695,218.372484,1.168237,247.392915,7272.307935,191.709243,211.205866,247.228957,9240.722062,236.521428,14.671007
128,256,16,8,202.595121,2127.876167,67.294096,210.374048,202.539036,1.035271,200.06319,1.072942,221.379718515625,5708.393135789062,111.60174565625,210.374048,221.3645144188482,1655.892711544271,217.7575240923483,3.095669480417755,220.65829000000002,6003.0481825,105.655665,210.374048,220.6053455,1.0758975,218.5964,1.172319,250.104012,7126.156531,196.143422,210.374048,249.996189,9206.804943,236.898517,14.726596
128,256,16,9,180.652203,2023.410141,67.122001,215.470855,180.493133,1.057122,178.027567,1.089684,221.53347767447917,6024.839353835938,114.124785453125,215.470855,221.46034876439788,1711.0066497604166,217.74156863227512,3.3626021906005223,220.73720450000002,6411.1062249999995,103.34926200000001,215.470855,220.6587595,1.0713835,218.4989605,1.170145,251.414844,7459.448027,220.720989,215.470855,251.255164,9229.258873,236.238377,15.132885
128,512,8,0,,1606.414676,121.841837,,,,,,,5181.774140895834,171.77457963636365,,,,,,,5655.315309,157.764159,,,,,,,6117.242088,293.456265,,,,,
128,512,8,1,403.356903,1868.281539,111.478817,418.647212,403.097173,1.057353,400.531547,1.078363,441.9147860572917,5952.848715046875,172.4212476015625,418.647212,441.81416941099474,3611.6648585729167,438.2587266515958,3.0898869605263157,441.776746,6257.565345000001,157.03697649999998,418.647212,441.689979,1.0697515000000002,439.025829,1.1734010000000001,486.093089,7337.514118,362.704709,418.647212,485.980686,20637.09134,475.697936,15.357945
128,512,8,2,407.187943,2127.200762,121.885387,419.017588,407.083476,1.057453,404.266617,1.105624,441.8418029427083,6177.523229507812,180.2356617578125,419.017588,441.88127981578947,3620.4680415729167,437.9132275283019,3.1997876762402084,441.46938550000004,6399.734575,164.69071100000002,419.017588,441.401888,1.070402,438.720702,1.164495,486.433058,7625.20535,434.443149,419.017588,486.316007,21140.761378,476.171394,14.764336
128,512,8,3,405.634303,1813.480204,119.068797,418.067012,405.391696,1.023699,402.836901,1.099362,441.7951539557292,6127.19488934375,165.897226046875,418.067012,441.57319901837275,3589.7289589505212,438.2442698506666,3.089225094240838,441.669802,6327.1068435,158.1094115,418.067012,441.563244,1.071419,439.223374,1.1749844999999999,491.677536,7561.789786,245.165761,418.067012,491.537061,20486.161146,478.606832,15.275559
128,512,8,4,409.551557,1877.552994,121.157535,418.595998,409.438695,1.057443,405.885589,1.102157,441.71239354687503,5669.285776976562,173.38673471875,418.595998,441.62777869451696,3600.918257338542,438.3642822234043,2.9255831863517057,441.33617449999997,6017.0385795,162.4175095,418.595998,441.268677,1.069601,439.0350085,1.175575,487.097712,7200.265584,255.825329,418.595998,486.869463,20541.684298,474.594499,14.904478
128,512,8,5,406.725456,1884.872735,116.478575,422.762358,406.616952,1.057132,404.173997,1.107186,441.73901103645835,5864.855342296875,164.78859115625,422.762358,441.72851683905014,3600.1732427708334,438.17736546133335,2.9773192109375,441.75001899999995,6152.639749,160.9768575,422.762358,441.675275,1.069706,439.070878,1.1752045,485.999751,7352.983392,231.58327,422.762358,485.768565,20186.667935,477.455614,13.721397
128,512,8,6,408.750092,1755.509248,115.074852,418.044617,408.649923,1.056772,406.479233,1.101596,441.680638015625,5817.705632359375,175.395318859375,418.044617,441.52449867810026,3563.645465377604,438.2566881876675,3.009096608923884,440.92544,6101.5860809999995,158.5688515,418.044617,440.878777,1.0711430000000002,438.695904,1.176156,487.872092,7261.360773,401.558477,418.044617,487.591062,20228.015724,477.847691,15.257091
128,512,8,7,408.165534,1930.007068,123.198286,418.495946,407.200395,1.057072,405.125164,1.100854,441.96413848437504,6020.150585640625,167.502064859375,418.495946,441.1857885921052,3591.4149085364584,438.23486793121697,2.6306472414698163,441.5438125,6313.614787500001,165.6097175,418.495946,440.81513299999995,1.0680429999999999,438.6327365,1.172049,488.477671,7604.861935,256.379644,418.495946,485.990524,20430.260121,477.046187,12.597281
128,512,8,8,408.511183,2177.346635,123.412308,417.450672,408.460367,1.057665,406.54684,1.081649,441.47228485937495,6003.48225090625,177.9438254921875,417.450672,441.39175212827223,3581.8723118489584,438.07145351329785,2.8262113125,441.73274349999997,6341.19383,168.719519,417.450672,441.693194,1.069647,439.01881449999996,1.178977,488.738329,7597.461612,407.078177,417.450672,488.66481,20393.811312,478.121211,14.708499
128,512,8,9,406.955538,1859.48037,117.861439,418.318919,406.889453,1.057012,403.913534,1.099229,441.7981943411458,6225.979944117187,164.41473490625,418.318919,441.85286377690284,3631.4915993411455,437.9692826666667,3.321206096605744,441.2853045,6446.225999,158.409501,418.318919,441.291055,1.0713279999999998,438.691721,1.161458,488.904257,7664.850414,283.016037,418.318919,488.788439,20781.546433,476.96885,15.645687
128,512,16,0,403.285149,2167.852695,122.039675,418.414233,403.126881,1.057782,400.90096,1.10063,441.8058709713542,5693.945454625,202.2104328828125,418.414233,441.8564842388451,3549.0489162786457,438.1299600185676,3.1814386501305485,441.341807,6007.509241,187.16499149999999,418.414233,441.328109,1.0685384999999998,438.767462,1.174724,486.810916,7093.36912,408.709146,418.414233,486.661295,19203.010793,477.059876,15.999176
128,512,16,1,406.304435,1950.479603,117.715159,419.652293,406.107013,1.036784,402.050739,1.099902,441.42201830729164,6126.9868755625,186.9823634921875,419.652293,441.33035863060684,3493.482710085938,438.0002593368984,2.8296586492146596,441.249783,6377.7879075,178.55564600000002,419.652293,441.141794,1.079224,438.7244525,1.162216,486.323329,7482.499741,353.195974,419.652293,486.068979,19142.825072,477.096718,14.192203
128,512,16,2,408.298345,1918.699504,125.856321,419.537982,408.082368,1.057352,405.52068,1.102157,441.22181703385417,6425.37003284375,189.1244948203125,419.537982,441.1582042989418,3446.613324703125,438.3870440738786,2.2981152905759163,441.271161,6567.6668334999995,175.744939,419.537982,441.2332995,1.068609,439.376119,1.168497,485.267672,7639.998315,405.751032,419.537982,485.18652,18847.364599,482.875864,13.758878
128,512,16,3,401.426251,1760.165055,124.368574,418.876305,401.253826,1.047925,398.679865,1.088191,441.5800858828125,5839.005387515625,174.907271765625,418.876305,441.2977786640211,3459.9608374739582,438.1184693170732,2.992373738903394,441.44935150000003,6121.972148,164.9179845,418.876305,441.31930650000004,1.069095,438.932084,1.171307,487.711836,7265.339017,284.864179,418.876305,487.571912,18537.804758,477.577863,15.364655
128,512,16,4,407.852164,1201.781632,120.918052,417.866251,407.621039,1.056792,405.072986,1.101105,441.7623468567708,5779.877178742187,188.1074670625,417.866251,441.6798001979167,3420.4607461614582,438.33573705093835,3.102350143603133,441.10361950000004,5985.1067305,174.8774075,417.866251,441.0693115,1.069475,439.008958,1.16233,490.804238,7176.685512,453.023884,417.866251,490.744145,18608.947054,477.796881,14.332871
128,512,16,5,409.218033,1849.963686,113.704136,417.521544,408.980666,1.057432,406.52015,1.101726,441.39302567708336,6023.923201640625,192.0130070859375,417.521544,441.0657572026316,3454.2625015963545,438.35062909574464,2.6346845300261097,440.969886,6118.778136999999,163.513056,417.521544,440.809753,1.0699260000000002,438.92677949999995,1.173482,491.819125,7318.001058,452.68657,417.521544,491.675705,18687.886304,479.45264,14.485888
128,512,16,6,402.620189,1680.281961,118.751883,418.080363,402.367965,1.016856,399.911186,1.101766,441.6888969192708,6145.395612851563,217.2597218125,418.080363,441.6814490078329,3518.204705841146,438.39267163492065,2.812648115183246,441.464719,6325.152966,182.9365555,418.080363,441.445178,1.070427,438.884393,1.1698695,488.348052,7334.390634,465.483948,418.080363,488.205734,19059.121355,478.88891,14.779114
128,512,16,7,402.333011,1897.406076,131.621109,419.40028,402.131241,1.05679,399.907922,1.103358,441.8713976770833,5922.38070896875,172.5198426171875,419.40028,441.7640698981723,3414.4828086432294,437.94708593633953,3.238678227154047,441.78038300000003,6259.846637000001,171.2705745,419.40028,441.684481,1.066524,438.731092,1.169043,489.760956,7283.044303,267.507778,419.40028,489.623707,18277.185115,479.077423,15.485863
128,512,16,8,406.744818,1925.029369,119.388484,419.106132,406.552586,1.040761,403.993244,1.094011,441.72359654166667,6141.02179646875,179.0741191953125,419.106132,441.6507735104167,3419.996199526042,438.233940298153,3.03913802610966,441.4169335,6413.485431499999,172.373907,419.106132,441.3496685,1.0699615,438.868682,1.168722,489.082533,7444.705483,344.357909,419.106132,488.965492,18355.493607,478.906544,15.844178
128,512,16,9,405.462353,1861.715176,120.957296,419.685861,405.310476,1.057112,402.9614,1.093532,441.4866294401042,5892.837045914062,187.328303953125,419.685861,441.38146772559367,3430.509161148437,438.4977293967828,2.568953958224543,441.6660475,6186.4294775,178.714619,419.685861,441.624269,1.068068,439.433561,1.174583,484.469521,7378.174508,332.88875,419.685861,484.351168,18458.024898,479.475746,13.888142
128,1024,8,0,812.614921,1842.398764,219.565402,836.037993,812.502289,1.057213,810.167579,1.095956,878.3027355494792,5910.060621585938,492.3725278984375,836.037993,878.0114022767624,6926.005528335937,874.910535839895,3.032523031496063,878.5549860000001,6197.446387,497.0632845,836.037993,878.505759,1.0714895,875.285671,1.163031,960.496183,7523.43317,858.598848,836.037993,960.399801,39460.968323,953.131752,15.768807
128,1024,8,1,815.218228,1996.969887,212.76871,837.14654,815.024694,1.057593,812.51794,1.095655,877.7142593958333,6059.379672765625,517.090959609375,837.14654,877.4503558773333,7013.072503453125,874.498803237968,2.5988073612565445,878.2879184999999,6198.349064,511.51015199999995,837.14654,878.213627,1.074094,875.2956260000001,1.1670645,959.031356,7525.387889,1076.914866,837.14654,958.925766,39741.749364,950.438776,15.258644
128,1024,8,2,809.657943,1921.026621,228.128605,840.668253,809.451143,1.057442,806.869789,1.099382,878.4004073203124,5961.58154415625,458.2183108671875,840.668253,878.3308620026041,7000.73859911198,874.7138851260053,3.3401533984375003,879.011737,6240.6620265,455.7949135,840.668253,878.9847565,1.0724605,876.06987,1.1558835,961.533352,7470.60997,760.612529,840.668253,961.416792,40006.72784,952.496592,15.623091
128,1024,8,3,813.716477,1959.004903,222.071992,837.417876,813.64408,1.057182,811.511462,1.069526,877.8018336432292,5780.151401828125,412.7922983828125,837.417876,877.6548075292554,7215.6667448385415,874.339481480211,2.954063379581152,877.7867894999999,6024.673973999999,399.803177,837.417876,877.6464585,1.0721055,875.440432,1.165452,963.407987,7311.876569,792.558828,837.417876,963.310583,40872.859238,953.705477,15.974612
128,1024,8,4,811.343518,1995.068498,247.787511,837.526329,811.159371,1.056852,808.612542,1.097157,878.0245067135417,6394.463866484375,469.97802175,837.526329,877.9328019321149,7044.813183671875,874.69707976,3.0610041614583334,878.6305474999999,6578.5113949999995,412.743462,837.526329,878.494876,1.0704925,875.837536,1.171573,966.027161,7841.530969,968.312082,837.526329,965.931182,40359.23079,952.803071,15.665272
128,1024,8,5,815.218318,1900.500706,238.798724,837.75636,815.19245,1.057383,809.399958,1.061081,877.9187560625,6065.613044617187,464.2078575703125,837.75636,877.9437471496062,7245.562438864584,874.4741005837838,2.930775780678851,878.1260265000001,6368.9464115,448.90268349999997,837.75636,878.07256,1.0719794999999999,875.0808394999999,1.173773,966.68131,7595.572536,958.576599,837.75636,966.568648,40210.748365,956.635377,15.130469
128,1024,8,6,814.08136,1792.476173,246.531251,835.89877,814.037889,1.056701,812.135154,1.094643,877.809775171875,6367.288912765625,453.83508,835.89877,877.73589954047,7340.002733065104,874.0943999313985,2.9005685,878.6475109999999,6643.217701,405.840337,835.89877,878.561863,1.070648,875.708641,1.1617335,957.833669,7851.167595,914.179987,835.89877,957.699445,40898.225626,952.428359,15.439658
128,1024,8,7,698.043974,1680.836828,220.475551,838.257403,696.714189,1.057333,694.806615,1.074585,877.0832256223958,6463.903231007813,423.1162821640625,838.257403,872.97667145,6753.480523190105,869.6885540981432,2.88694383641161,879.3820845,6614.67178,411.728474,838.257403,874.143401,1.0698215,872.201362,1.14077,960.273751,7822.9038,806.037208,838.257403,960.158384,38611.71342,953.263089,14.948052
128,1024,8,8,811.904853,2066.343637,217.213746,836.781793,811.77026,1.024101,809.433682,1.095244,877.9756659999999,5994.18847909375,440.557111625,836.781793,877.9129088897638,7364.098350567708,874.1045350159574,2.8846624296875,878.1663695,6313.6780965,426.203811,836.781793,878.132543,1.078673,875.8902135000001,1.1750695,958.550757,7521.083464,780.856034,836.781793,958.438126,41582.065486,952.565135,14.132085
128,1024,8,9,814.610343,1918.557645,232.183891,837.621496,814.507168,1.056852,812.383647,1.097508,877.8828259921875,6040.282341828125,500.5844390859375,837.621496,877.568492055263,7027.59618486198,874.1995162305631,2.99671937434555,878.8543585,6097.6011005,468.88827349999997,837.621496,878.7418565,1.0800049999999999,876.490839,1.1548515,962.290329,7386.447107,1108.043652,837.621496,962.146279,39459.261862,953.304278,15.230931
128,1024,16,0,812.930138,1818.991006,264.967498,835.286134,812.879663,1.057193,811.07378,1.100033,878.0180204557291,6128.289163890625,582.4937414609375,835.286134,878.0531420817942,6348.242872979167,874.3718820216216,3.2290867539267016,878.6034905,6375.426726,569.8864925,835.286134,878.549349,1.0697709999999998,875.4920549999999,1.160993,961.31373,7589.299931,1118.863584,835.286134,961.199115,35009.868305,956.044102,14.368678
128,1024,16,1,813.521091,1918.078107,255.977786,837.356475,813.425359,1.057553,811.106188,1.097538,878.2608476380209,6164.153088289063,426.3402304140625,837.356475,878.2100069763779,6401.869485627604,874.4626268796792,2.9023482924281985,878.786623,6499.612781,408.463563,837.356475,878.750332,1.0671005,876.2752065,1.158363,963.956331,7537.979924,809.981677,837.356475,963.905486,35056.820794,953.651184,17.096869
128,1024,16,2,814.962311,1905.803218,224.335795,835.907015,814.893642,1.056992,812.883198,1.096995,877.8176291432292,5926.659263804688,448.5534099375,835.907015,877.7655574319373,6411.637456807292,874.4641871635389,2.818899327225131,878.8060425,6176.884872,421.9142995,835.907015,878.7615685000001,1.0696105,876.517595,1.1612304999999998,960.331739,7300.760464,880.506953,835.907015,960.224067,35586.017929,950.427169,15.057054
128,1024,16,3,814.225102,1876.292697,215.362218,837.509999,814.147595,1.057076,812.109636,1.100714,877.9225916588542,5890.793963757813,451.2129435859375,837.509999,877.8796479109948,6400.575458473959,874.7041473119999,2.8431840494791665,878.4860865,6053.9086675,427.9921465,837.509999,878.469015,1.0694935,876.056,1.1608725,962.67825,7200.09236,860.21737,837.509999,962.571189,34985.344809,950.634315,14.652461
128,1024,16,4,813.062378,1880.787556,247.951039,835.732926,813.016541,1.057443,811.026357,1.100424,877.6147443125,5901.331309679687,462.03313235156253,835.732926,877.5447775590551,6248.855805848958,874.3922227131579,2.7073696256544504,878.0957865,6181.737214,443.911377,835.732926,878.039731,1.068027,875.7943735,1.165717,963.757161,7398.987012,800.636594,835.732926,963.698651,34258.671142,951.577926,15.085069
128,1024,16,5,810.72811,1825.082749,210.903797,837.02182,810.650403,1.057072,808.576606,1.097979,877.8114399036458,6263.103117273437,430.17005392968747,837.02182,877.5305276402117,6255.399583252604,874.5034920134048,2.9403438723958337,878.648452,6411.8684965,423.771544,837.02182,878.5930575,1.0708175,875.889702,1.169454,965.776599,7551.532506,756.410653,837.02182,965.694615,34590.696799,954.249288,14.893645
128,1024,16,6,815.418143,1953.962067,257.183096,835.693495,815.394649,1.020783,812.96165,1.088762,877.8778968749999,5793.151108257813,465.028854109375,835.693495,877.9431826010499,6272.568397997396,873.8216873806971,2.7566161227154047,878.8220985,6096.997683,443.994333,835.693495,878.823811,1.0756925,875.57329,1.16181,968.430802,7198.160063,891.467171,835.693495,968.343568,34483.038276,955.433821,14.145375
128,1024,16,7,763.420152,2177.512611,225.933263,837.322311,761.975259,1.056812,760.543121,1.078803,876.2067370572917,5675.962366335937,448.7439454765625,837.322311,871.9631751574802,6407.717054989583,868.4468666026667,2.7868473498694515,879.3378935,6004.9997875,430.274054,837.322311,874.078788,1.067101,870.507805,1.140068,961.894405,7174.741903,778.1163,837.322311,961.790239,35028.806598,956.845408,14.343529
128,1024,16,8,814.086687,2135.027386,237.9274,837.820416,813.981889,1.057292,811.707824,1.097788,878.1138113880207,6417.43056171875,443.9666732578125,837.820416,878.0015596430446,6252.842976565104,874.5128635185185,2.882886125984252,879.2402930000001,6603.727613,425.8310975,837.820416,879.203528,1.070011,876.272593,1.164094,964.14039,7746.830142,1038.306965,837.820416,964.083703,34160.979936,955.51616,15.095546
128,1024,16,9,812.134973,2156.975994,247.719974,837.007826,812.050012,1.057753,809.771208,1.094893,878.3756646458334,6321.35761534375,493.2823645234375,837.007826,878.321251232376,6405.366304380208,875.3320368548813,2.482630099737533,879.4234615,6611.645505,439.83788649999997,837.007826,879.328934,1.071018,876.030656,1.164746,962.725057,7722.110953,1099.642006,837.007826,962.610231,34808.332159,957.11229,14.789079
